date,close,trade_value
2024-09-20 10:07:00+05:30,53376.65,0.0
2024-09-20 10:08:00+05:30,53371.1,-1.25
2024-09-20 10:09:00+05:30,53382.85,53382.85
2024-09-20 10:10:00+05:30,53412.85,0.0
2024-09-20 10:11:00+05:30,53390.15,7.30000000000291
2024-09-20 10:12:00+05:30,53376.4,0.0
2024-09-20 10:13:00+05:30,53363.9,53363.9
2024-09-20 10:14:00+05:30,53348.2,-15.700000000004366
2024-09-20 10:15:00+05:30,53325.6,0.0
2024-09-20 10:16:00+05:30,53337.65,53337.65
2024-09-20 10:17:00+05:30,53369.7,0.0
2024-09-20 10:18:00+05:30,53342.25,4.599999999998545
2024-09-20 10:19:00+05:30,53310.0,0.0
2024-09-20 10:20:00+05:30,53316.85,53316.85
2024-09-20 10:21:00+05:30,53332.5,0.0
2024-09-20 10:22:00+05:30,53324.75,7.900000000001455
2024-09-20 10:23:00+05:30,53310.0,0.0
2024-09-20 10:24:00+05:30,53315.9,0.0
2024-09-20 10:25:00+05:30,53328.1,0.0
2024-09-20 10:26:00+05:30,53348.7,53348.7
2024-09-20 10:27:00+05:30,53350.15,0.0
2024-09-20 10:28:00+05:30,53365.7,0.0
2024-09-20 10:29:00+05:30,53368.05,0.0
2024-09-20 10:30:00+05:30,53376.65,0.0
2024-09-20 10:31:00+05:30,53387.65,0.0
2024-09-20 10:32:00+05:30,53399.75,0.0
2024-09-20 10:33:00+05:30,53396.9,48.200000000004366
2024-09-20 10:34:00+05:30,53418.3,53418.3
2024-09-20 10:35:00+05:30,53423.7,0.0
2024-09-20 10:36:00+05:30,53482.75,0.0
2024-09-20 10:37:00+05:30,53482.75,64.44999999999709
2024-09-20 10:38:00+05:30,53496.8,53496.8
2024-09-20 10:39:00+05:30,53502.7,5.899999999994179
2024-09-20 10:40:00+05:30,53521.0,53521.0
2024-09-20 10:41:00+05:30,53501.55,-19.44999999999709
2024-09-20 10:42:00+05:30,53486.25,0.0
2024-09-20 10:43:00+05:30,53510.15,53510.15
2024-09-20 10:44:00+05:30,53520.55,0.0
2024-09-20 10:45:00+05:30,53516.75,6.599999999998545
2024-09-20 10:46:00+05:30,53500.25,0.0
2024-09-20 10:47:00+05:30,53513.85,53513.85
2024-09-20 10:48:00+05:30,53524.7,0.0
2024-09-20 10:49:00+05:30,53530.05,0.0
2024-09-20 10:50:00+05:30,53526.25,0.0
2024-09-20 10:51:00+05:30,53528.35,14.5
2024-09-20 10:52:00+05:30,53525.55,53525.55
2024-09-20 10:53:00+05:30,53524.55,-1.0
2024-09-20 10:54:00+05:30,53532.6,53532.6
2024-09-20 10:55:00+05:30,53544.35,0.0
2024-09-20 10:56:00+05:30,53525.65,-6.94999999999709
2024-09-20 10:57:00+05:30,53525.95,53525.95
2024-09-20 10:58:00+05:30,53532.95,0.0
2024-09-20 10:59:00+05:30,53501.1,-24.849999999998545
2024-09-20 11:00:00+05:30,53484.7,53484.7
2024-09-20 11:01:00+05:30,53469.75,-14.94999999999709
2024-09-20 11:02:00+05:30,53451.05,0.0
2024-09-20 11:03:00+05:30,53466.0,53466.0
2024-09-20 11:04:00+05:30,53474.3,0.0
2024-09-20 11:05:00+05:30,53442.75,-23.25
2024-09-20 11:06:00+05:30,53452.5,53452.5
2024-09-20 11:07:00+05:30,53470.4,0.0
2024-09-20 11:08:00+05:30,53478.95,0.0
2024-09-20 11:09:00+05:30,53466.75,14.25
2024-09-20 11:10:00+05:30,53479.85,53479.85
2024-09-20 11:11:00+05:30,53508.15,0.0
2024-09-20 11:12:00+05:30,53526.3,0.0
2024-09-20 11:13:00+05:30,53536.75,0.0
2024-09-20 11:14:00+05:30,53535.45,0.0
2024-09-20 11:15:00+05:30,53535.1,55.25
2024-09-20 11:16:00+05:30,53516.45,0.0
2024-09-20 11:17:00+05:30,53506.15,0.0
2024-09-20 11:18:00+05:30,53527.55,53527.55
2024-09-20 11:19:00+05:30,53516.0,-11.55000000000291
2024-09-20 11:20:00+05:30,53508.6,0.0
2024-09-20 11:21:00+05:30,53504.55,0.0
2024-09-20 11:22:00+05:30,53497.1,53497.1
2024-09-20 11:23:00+05:30,53496.35,-0.75
2024-09-20 11:24:00+05:30,53484.2,0.0
2024-09-20 11:25:00+05:30,53499.75,53499.75
2024-09-20 11:26:00+05:30,53488.95,-10.80000000000291
2024-09-20 11:27:00+05:30,53501.75,53501.75
2024-09-20 11:28:00+05:30,53489.15,-12.599999999998545
2024-09-20 11:29:00+05:30,53491.0,53491.0
2024-09-20 11:30:00+05:30,53513.25,0.0
2024-09-20 11:31:00+05:30,53522.0,0.0
2024-09-20 11:32:00+05:30,53525.25,0.0
2024-09-20 11:33:00+05:30,53512.8,21.80000000000291
2024-09-20 11:34:00+05:30,53495.4,0.0
2024-09-20 11:35:00+05:30,53489.6,53489.6
2024-09-20 11:36:00+05:30,53480.05,-9.549999999995634
2024-09-20 11:37:00+05:30,53470.9,53470.9
2024-09-20 11:38:00+05:30,53453.95,-16.950000000004366
2024-09-20 11:39:00+05:30,53465.45,53465.45
2024-09-20 11:40:00+05:30,53492.1,0.0
2024-09-20 11:41:00+05:30,53499.0,0.0
2024-09-20 11:42:00+05:30,53498.9,33.450000000004366
2024-09-20 11:43:00+05:30,53489.45,0.0
2024-09-20 11:44:00+05:30,53485.45,0.0
2024-09-20 11:45:00+05:30,53467.95,0.0
2024-09-20 11:46:00+05:30,53489.85,53489.85
2024-09-20 11:47:00+05:30,53508.55,0.0
2024-09-20 11:48:00+05:30,53523.5,0.0
2024-09-20 11:49:00+05:30,53512.85,23.0
2024-09-20 11:50:00+05:30,53525.9,53525.9
2024-09-20 11:51:00+05:30,53513.9,-12.0
2024-09-20 11:52:00+05:30,53491.6,0.0
2024-09-20 11:53:00+05:30,53482.7,0.0
2024-09-20 11:54:00+05:30,53507.1,53507.1
2024-09-20 11:55:00+05:30,53507.4,0.0
2024-09-20 11:56:00+05:30,53492.7,-14.400000000001455
2024-09-20 11:57:00+05:30,53492.0,0.0
2024-09-20 11:58:00+05:30,53504.45,53504.45
2024-09-20 11:59:00+05:30,53500.3,-4.149999999994179
2024-09-20 12:00:00+05:30,53504.25,53504.25
2024-09-20 12:01:00+05:30,53528.05,0.0
2024-09-20 12:02:00+05:30,53513.65,9.400000000001455
2024-09-20 12:03:00+05:30,53516.85,0.0
2024-09-20 12:04:00+05:30,53552.7,53552.7
2024-09-20 12:05:00+05:30,53543.9,-8.799999999995634
2024-09-20 12:06:00+05:30,53576.4,53576.4
2024-09-20 12:07:00+05:30,53584.0,7.599999999998545
2024-09-20 12:08:00+05:30,53615.15,53615.15
2024-09-20 12:09:00+05:30,53600.45,-14.700000000004366
2024-09-20 12:10:00+05:30,53625.4,53625.4
2024-09-20 12:11:00+05:30,53600.65,-24.75
2024-09-20 12:12:00+05:30,53587.5,0.0
2024-09-20 12:13:00+05:30,53590.15,53590.15
2024-09-20 12:14:00+05:30,53598.0,7.849999999998545
2024-09-20 12:15:00+05:30,53601.0,53601.0
2024-09-20 12:16:00+05:30,53595.95,-5.05000000000291
2024-09-20 12:17:00+05:30,53602.6,53602.6
2024-09-20 12:18:00+05:30,53596.5,0.0
2024-09-20 12:19:00+05:30,53584.25,-18.349999999998545
2024-09-20 12:20:00+05:30,53596.65,53596.65
2024-09-20 12:21:00+05:30,53598.05,0.0
2024-09-20 12:22:00+05:30,53626.15,0.0
2024-09-20 12:23:00+05:30,53610.3,13.650000000001455
2024-09-20 12:24:00+05:30,53584.0,0.0
2024-09-20 12:25:00+05:30,53597.15,53597.15
2024-09-20 12:26:00+05:30,53557.15,-40.0
2024-09-20 12:27:00+05:30,53557.0,0.0
2024-09-20 12:28:00+05:30,53580.55,53580.55
2024-09-20 12:29:00+05:30,53578.9,-1.6500000000014552
2024-09-20 12:30:00+05:30,53558.45,0.0
2024-09-20 12:31:00+05:30,53562.0,53562.0
2024-09-20 12:32:00+05:30,53562.0,0.0
2024-09-20 12:33:00+05:30,53576.45,53576.45
2024-09-20 12:34:00+05:30,53578.35,0.0
2024-09-20 12:35:00+05:30,53590.3,0.0
2024-09-20 12:36:00+05:30,53599.55,23.10000000000582
2024-09-20 12:37:00+05:30,53594.35,53594.35
2024-09-20 12:38:00+05:30,53581.1,-13.25
2024-09-20 12:39:00+05:30,53568.5,0.0
2024-09-20 12:40:00+05:30,53576.35,53576.35
2024-09-20 12:41:00+05:30,53573.35,0.0
2024-09-20 12:42:00+05:30,53590.4,0.0
2024-09-20 12:43:00+05:30,53597.9,0.0
2024-09-20 12:44:00+05:30,53598.25,21.900000000001455
2024-09-20 12:45:00+05:30,53593.3,0.0
2024-09-20 12:46:00+05:30,53649.6,53649.6
2024-09-20 12:47:00+05:30,53677.55,0.0
2024-09-20 12:48:00+05:30,53677.8,0.0
2024-09-20 12:49:00+05:30,53703.3,0.0
2024-09-20 12:50:00+05:30,53669.0,19.400000000001455
2024-09-20 12:51:00+05:30,53670.75,53670.75
2024-09-20 12:52:00+05:30,53678.1,7.349999999998545
2024-09-20 12:53:00+05:30,53691.45,53691.45
2024-09-20 12:54:00+05:30,53676.4,-15.049999999995634
2024-09-20 12:55:00+05:30,53666.55,0.0
2024-09-20 12:56:00+05:30,53645.65,0.0
2024-09-20 12:57:00+05:30,53649.4,53649.4
2024-09-20 12:58:00+05:30,53656.15,6.75
2024-09-20 12:59:00+05:30,53653.4,0.0
2024-09-20 13:00:00+05:30,53675.35,53675.35
2024-09-20 13:01:00+05:30,53641.25,-34.099999999998545
2024-09-20 13:02:00+05:30,53643.0,53643.0
2024-09-20 13:03:00+05:30,53659.2,0.0
2024-09-20 13:04:00+05:30,53623.8,-19.19999999999709
2024-09-20 13:05:00+05:30,53598.2,0.0
2024-09-20 13:06:00+05:30,53625.85,53625.85
2024-09-20 13:07:00+05:30,53646.25,0.0
2024-09-20 13:08:00+05:30,53641.25,0.0
2024-09-20 13:09:00+05:30,53638.05,12.200000000004366
2024-09-20 13:10:00+05:30,53650.45,53650.45
2024-09-20 13:11:00+05:30,53638.55,-11.89999999999418
2024-09-20 13:12:00+05:30,53654.1,53654.1
2024-09-20 13:13:00+05:30,53650.15,-3.9499999999970896
2024-09-20 13:14:00+05:30,53649.1,53649.1
2024-09-20 13:15:00+05:30,53645.05,-4.049999999995634
2024-09-20 13:16:00+05:30,53646.75,0.0
2024-09-20 13:17:00+05:30,53643.9,0.0
2024-09-20 13:18:00+05:30,53649.1,53649.1
2024-09-20 13:19:00+05:30,53654.15,0.0
2024-09-20 13:20:00+05:30,53648.85,-0.25
2024-09-20 13:21:00+05:30,53622.05,0.0
2024-09-20 13:22:00+05:30,53676.6,53676.6
2024-09-20 13:23:00+05:30,53640.55,-36.049999999995634
2024-09-20 13:24:00+05:30,53646.6,53646.6
2024-09-20 13:25:00+05:30,53646.6,0.0
2024-09-20 13:26:00+05:30,53659.3,0.0
2024-09-20 13:27:00+05:30,53638.1,-8.5
2024-09-20 13:28:00+05:30,53627.55,0.0
2024-09-20 13:29:00+05:30,53617.4,0.0
2024-09-20 13:30:00+05:30,53483.1,0.0
2024-09-20 13:31:00+05:30,53424.3,0.0
2024-09-20 13:32:00+05:30,53471.4,53471.4
2024-09-20 13:33:00+05:30,53433.3,-38.099999999998545
2024-09-20 13:34:00+05:30,53342.7,0.0
2024-09-20 13:35:00+05:30,53307.0,0.0
2024-09-20 13:36:00+05:30,53213.6,0.0
2024-09-20 13:37:00+05:30,53121.9,0.0
2024-09-20 13:38:00+05:30,53214.4,53214.4
2024-09-20 13:39:00+05:30,53256.3,0.0
2024-09-20 13:40:00+05:30,53276.1,0.0
2024-09-20 13:41:00+05:30,53369.45,0.0
2024-09-20 13:42:00+05:30,53272.6,58.19999999999709
2024-09-20 13:43:00+05:30,53225.85,0.0
2024-09-20 13:44:00+05:30,53235.15,0.0
2024-09-20 13:45:00+05:30,53271.15,53271.15
2024-09-20 13:46:00+05:30,53259.6,-11.55000000000291
2024-09-20 13:47:00+05:30,53255.95,0.0
2024-09-20 13:48:00+05:30,53271.7,53271.7
2024-09-20 13:49:00+05:30,53430.75,0.0
2024-09-20 13:50:00+05:30,53362.15,90.45000000000437
2024-09-20 13:51:00+05:30,53416.0,53416.0
2024-09-20 13:52:00+05:30,53443.8,0.0
2024-09-20 13:53:00+05:30,53443.25,0.0
2024-09-20 13:54:00+05:30,53485.9,0.0
2024-09-20 13:55:00+05:30,53509.45,0.0
2024-09-20 13:56:00+05:30,53441.05,25.05000000000291
2024-09-20 13:57:00+05:30,53444.85,0.0
2024-09-20 13:58:00+05:30,53385.1,0.0
2024-09-20 13:59:00+05:30,53403.0,53403.0
2024-09-20 14:00:00+05:30,53334.35,-68.65000000000146
2024-09-20 14:01:00+05:30,53390.65,53390.65
2024-09-20 14:02:00+05:30,53460.55,0.0
2024-09-20 14:03:00+05:30,53400.05,9.400000000001455
2024-09-20 14:04:00+05:30,53399.4,53399.4
2024-09-20 14:05:00+05:30,53386.0,-13.400000000001455
2024-09-20 14:06:00+05:30,53371.85,0.0
2024-09-20 14:07:00+05:30,53366.9,0.0
2024-09-20 14:08:00+05:30,53375.4,53375.4
2024-09-20 14:09:00+05:30,53416.1,0.0
2024-09-20 14:10:00+05:30,53376.2,0.7999999999956344
2024-09-20 14:11:00+05:30,53387.65,53387.65
2024-09-20 14:12:00+05:30,53399.05,0.0
2024-09-20 14:13:00+05:30,53420.65,0.0
2024-09-20 14:14:00+05:30,53410.2,22.549999999995634
2024-09-20 14:15:00+05:30,53440.05,53440.05
2024-09-20 14:16:00+05:30,53489.45,0.0
2024-09-20 14:17:00+05:30,53471.9,31.849999999998545
2024-09-20 14:18:00+05:30,53444.95,0.0
2024-09-20 14:19:00+05:30,53447.75,53447.75
2024-09-20 14:20:00+05:30,53466.4,0.0
2024-09-20 14:21:00+05:30,53477.7,29.94999999999709
2024-09-20 14:22:00+05:30,53446.6,0.0
2024-09-20 14:23:00+05:30,53438.85,0.0
2024-09-20 14:24:00+05:30,53267.45,0.0
2024-09-20 14:25:00+05:30,53441.2,53441.2
2024-09-20 14:26:00+05:30,53402.35,-38.849999999998545
2024-09-20 14:27:00+05:30,53371.75,0.0
2024-09-20 14:28:00+05:30,53337.25,0.0
2024-09-20 14:29:00+05:30,53341.1,0.0
2024-09-20 14:30:00+05:30,53344.7,0.0
2024-09-20 14:31:00+05:30,53384.1,53384.1
2024-09-20 14:32:00+05:30,53394.35,0.0
2024-09-20 14:33:00+05:30,53391.45,7.349999999998545
2024-09-20 14:34:00+05:30,53388.05,53388.05
2024-09-20 14:35:00+05:30,53403.05,0.0
2024-09-20 14:36:00+05:30,53408.35,20.299999999995634
2024-09-20 14:37:00+05:30,53384.4,0.0
2024-09-20 14:38:00+05:30,53412.9,53412.9
2024-09-20 14:39:00+05:30,53392.4,-20.5
2024-09-20 14:40:00+05:30,53376.45,0.0
2024-09-20 14:41:00+05:30,53358.1,0.0
2024-09-20 14:42:00+05:30,53378.95,53378.95
2024-09-20 14:43:00+05:30,53367.45,-11.5
2024-09-20 14:44:00+05:30,53310.15,0.0
2024-09-20 14:45:00+05:30,53340.25,53340.25
2024-09-20 14:46:00+05:30,53362.65,0.0
2024-09-20 14:47:00+05:30,53391.25,0.0
2024-09-20 14:48:00+05:30,53405.8,0.0
2024-09-20 14:49:00+05:30,53433.9,0.0
2024-09-20 14:50:00+05:30,53476.4,0.0
2024-09-20 14:51:00+05:30,53511.45,0.0
2024-09-20 14:52:00+05:30,53527.8,0.0
2024-09-20 14:53:00+05:30,53498.5,158.25
2024-09-20 14:54:00+05:30,53503.85,53503.85
2024-09-20 14:55:00+05:30,53475.4,-28.44999999999709
2024-09-20 14:56:00+05:30,53425.25,0.0
2024-09-20 14:57:00+05:30,53455.05,53455.05
2024-09-20 14:58:00+05:30,53402.75,-52.30000000000291
2024-09-20 14:59:00+05:30,53376.75,0.0
2024-09-20 15:00:00+05:30,53480.65,53480.65
2024-09-20 15:01:00+05:30,53565.75,0.0
2024-09-20 15:02:00+05:30,53573.4,0.0
2024-09-20 15:03:00+05:30,53592.0,0.0
2024-09-20 15:04:00+05:30,53624.85,0.0
2024-09-20 15:05:00+05:30,53642.25,0.0
2024-09-20 15:06:00+05:30,53693.05,0.0
2024-09-20 15:07:00+05:30,53747.05,0.0
2024-09-20 15:08:00+05:30,53754.1,273.4499999999971
2024-09-20 15:09:00+05:30,53781.05,53781.05
2024-09-20 15:10:00+05:30,53795.65,14.599999999998545
2024-09-20 15:11:00+05:30,53763.15,0.0
2024-09-20 15:12:00+05:30,53798.25,53798.25
2024-09-20 15:13:00+05:30,53806.95,0.0
2024-09-20 15:14:00+05:30,53826.8,0.0
2024-09-20 15:15:00+05:30,53842.5,0.0
2024-09-20 15:16:00+05:30,53837.55,0.0
2024-09-20 15:17:00+05:30,53823.35,25.099999999998545
2024-09-20 15:18:00+05:30,53840.7,53840.7
2024-09-20 15:19:00+05:30,53818.5,-22.19999999999709
2024-09-20 15:20:00+05:30,53834.5,53834.5
2024-09-20 15:21:00+05:30,53809.5,-25.0
2024-09-20 15:22:00+05:30,53813.2,53813.2
2024-09-20 15:23:00+05:30,53933.2,0.0
2024-09-20 15:24:00+05:30,54002.05,0.0
2024-09-20 15:25:00+05:30,53932.5,119.30000000000291
2024-09-20 15:26:00+05:30,53920.85,53920.85
2024-09-20 15:27:00+05:30,53912.7,0.0
2024-09-20 15:28:00+05:30,53962.25,41.400000000001455
2024-09-20 15:29:00+05:30,53937.15,0.0
2024-09-23 09:15:00+05:30,53780.75,0.0
2024-09-23 09:16:00+05:30,53851.85,53851.85
2024-09-23 09:17:00+05:30,53831.3,-20.549999999995634
2024-09-23 09:18:00+05:30,53834.95,0.0
2024-09-23 09:19:00+05:30,53831.5,53831.5
2024-09-23 09:20:00+05:30,53861.85,0.0
2024-09-23 09:21:00+05:30,53841.65,10.150000000001455
2024-09-23 09:22:00+05:30,53836.2,53836.2
2024-09-23 09:23:00+05:30,53851.6,0.0
2024-09-23 09:24:00+05:30,53816.75,-19.44999999999709
2024-09-23 09:25:00+05:30,53819.75,53819.75
2024-09-23 09:26:00+05:30,53857.9,0.0
2024-09-23 09:27:00+05:30,53865.2,0.0
2024-09-23 09:28:00+05:30,53828.9,9.150000000001455
2024-09-23 09:29:00+05:30,53845.6,0.0
2024-09-23 09:30:00+05:30,53877.15,53877.15
2024-09-23 09:31:00+05:30,53948.95,0.0
2024-09-23 09:32:00+05:30,53949.1,0.0
2024-09-23 09:33:00+05:30,53931.95,54.799999999995634
2024-09-23 09:34:00+05:30,53928.05,0.0
2024-09-23 09:35:00+05:30,53871.2,0.0
2024-09-23 09:36:00+05:30,53859.05,0.0
2024-09-23 09:37:00+05:30,53857.15,53857.15
2024-09-23 09:38:00+05:30,53904.25,0.0
2024-09-23 09:39:00+05:30,53885.1,27.94999999999709
2024-09-23 09:40:00+05:30,53855.8,0.0
2024-09-23 09:41:00+05:30,53844.25,0.0
2024-09-23 09:42:00+05:30,53854.1,53854.1
2024-09-23 09:43:00+05:30,53871.3,0.0
2024-09-23 09:44:00+05:30,53858.25,4.150000000001455
2024-09-23 09:45:00+05:30,53866.3,53866.3
2024-09-23 09:46:00+05:30,53870.45,4.149999999994179
2024-09-23 09:47:00+05:30,53868.1,0.0
2024-09-23 09:48:00+05:30,53870.2,53870.2
2024-09-23 09:49:00+05:30,53844.0,-26.19999999999709
2024-09-23 09:50:00+05:30,53853.95,53853.95
2024-09-23 09:51:00+05:30,53880.8,0.0
2024-09-23 09:52:00+05:30,53884.6,30.650000000001455
2024-09-23 09:53:00+05:30,53870.85,0.0
2024-09-23 09:54:00+05:30,53886.4,53886.4
2024-09-23 09:55:00+05:30,53880.55,-5.849999999998545
2024-09-23 09:56:00+05:30,53878.2,0.0
2024-09-23 09:57:00+05:30,53895.45,53895.45
2024-09-23 09:58:00+05:30,53896.85,0.0
2024-09-23 09:59:00+05:30,53865.95,-29.5
2024-09-23 10:00:00+05:30,53889.9,53889.9
2024-09-23 10:01:00+05:30,53892.4,2.5
2024-09-23 10:02:00+05:30,53876.15,0.0
2024-09-23 10:03:00+05:30,53868.8,0.0
2024-09-23 10:04:00+05:30,53875.75,53875.75
2024-09-23 10:05:00+05:30,53884.3,0.0
2024-09-23 10:06:00+05:30,53896.4,0.0
2024-09-23 10:07:00+05:30,53894.25,0.0
2024-09-23 10:08:00+05:30,53907.4,0.0
2024-09-23 10:09:00+05:30,53937.3,0.0
2024-09-23 10:10:00+05:30,53913.3,37.55000000000291
2024-09-23 10:11:00+05:30,53929.55,53929.55
2024-09-23 10:12:00+05:30,53971.85,0.0
2024-09-23 10:13:00+05:30,53945.05,15.5
2024-09-23 10:14:00+05:30,53934.35,53934.35
2024-09-23 10:15:00+05:30,53938.45,4.099999999998545
2024-09-23 10:16:00+05:30,53913.0,0.0
2024-09-23 10:17:00+05:30,53918.9,53918.9
2024-09-23 10:18:00+05:30,53919.6,0.6999999999970896
2024-09-23 10:19:00+05:30,53926.75,53926.75
2024-09-23 10:20:00+05:30,53919.15,0.0
2024-09-23 10:21:00+05:30,53894.1,-32.650000000001455
2024-09-23 10:22:00+05:30,53906.9,53906.9
2024-09-23 10:23:00+05:30,53939.35,0.0
2024-09-23 10:24:00+05:30,53928.6,21.69999999999709
2024-09-23 10:25:00+05:30,53930.8,53930.8
2024-09-23 10:26:00+05:30,53930.2,-0.6000000000058208
2024-09-23 10:27:00+05:30,53920.95,0.0
2024-09-23 10:28:00+05:30,53941.7,53941.7
2024-09-23 10:29:00+05:30,53954.55,0.0
2024-09-23 10:30:00+05:30,53955.1,0.0
2024-09-23 10:31:00+05:30,53949.35,7.650000000001455
2024-09-23 10:32:00+05:30,53945.5,53945.5
2024-09-23 10:33:00+05:30,53932.05,-13.44999999999709
2024-09-23 10:34:00+05:30,53945.0,53945.0
2024-09-23 10:35:00+05:30,53939.3,-5.69999999999709
2024-09-23 10:36:00+05:30,53926.5,0.0
2024-09-23 10:37:00+05:30,53931.75,53931.75
2024-09-23 10:38:00+05:30,53918.55,-13.19999999999709
2024-09-23 10:39:00+05:30,53901.5,0.0
2024-09-23 10:40:00+05:30,53898.85,0.0
2024-09-23 10:41:00+05:30,53901.6,0.0
2024-09-23 10:42:00+05:30,53878.7,0.0
2024-09-23 10:43:00+05:30,53900.6,53900.6
2024-09-23 10:44:00+05:30,53915.35,0.0
2024-09-23 10:45:00+05:30,53909.6,9.0
2024-09-23 10:46:00+05:30,53913.85,53913.85
2024-09-23 10:47:00+05:30,53925.9,0.0
2024-09-23 10:48:00+05:30,53921.05,0.0
2024-09-23 10:49:00+05:30,53906.1,-7.75
2024-09-23 10:50:00+05:30,53915.5,53915.5
2024-09-23 10:51:00+05:30,53941.1,0.0
2024-09-23 10:52:00+05:30,53934.5,0.0
2024-09-23 10:53:00+05:30,53945.1,0.0
2024-09-23 10:54:00+05:30,53948.9,0.0
2024-09-23 10:55:00+05:30,53946.7,31.19999999999709
2024-09-23 10:56:00+05:30,53931.9,53931.9
2024-09-23 10:57:00+05:30,53935.55,3.650000000001455
2024-09-23 10:58:00+05:30,53930.25,0.0
2024-09-23 10:59:00+05:30,53948.6,53948.6
2024-09-23 11:00:00+05:30,53957.05,0.0
2024-09-23 11:01:00+05:30,53952.95,0.0
2024-09-23 11:02:00+05:30,53952.7,4.099999999998545
2024-09-23 11:03:00+05:30,53954.5,53954.5
2024-09-23 11:04:00+05:30,53943.65,-10.849999999998545
2024-09-23 11:05:00+05:30,53950.25,53950.25
2024-09-23 11:06:00+05:30,53950.5,0.0
2024-09-23 11:07:00+05:30,53947.35,-2.900000000001455
2024-09-23 11:08:00+05:30,53952.0,53952.0
2024-09-23 11:09:00+05:30,53967.2,0.0
2024-09-23 11:10:00+05:30,53968.25,0.0
2024-09-23 11:11:00+05:30,53946.05,-5.94999999999709
2024-09-23 11:12:00+05:30,53954.2,53954.2
2024-09-23 11:13:00+05:30,53970.15,15.950000000004366
2024-09-23 11:14:00+05:30,53966.5,0.0
2024-09-23 11:15:00+05:30,53968.9,0.0
2024-09-23 11:16:00+05:30,53974.95,0.0
2024-09-23 11:17:00+05:30,53972.65,0.0
2024-09-23 11:18:00+05:30,53984.4,53984.4
2024-09-23 11:19:00+05:30,53982.35,0.0
2024-09-23 11:20:00+05:30,53983.9,-0.5
2024-09-23 11:21:00+05:30,53959.55,0.0
2024-09-23 11:22:00+05:30,53950.4,0.0
2024-09-23 11:23:00+05:30,53957.75,53957.75
2024-09-23 11:24:00+05:30,53972.75,0.0
2024-09-23 11:25:00+05:30,53957.4,-0.3499999999985448
2024-09-23 11:26:00+05:30,53961.05,53961.05
2024-09-23 11:27:00+05:30,53965.65,0.0
2024-09-23 11:28:00+05:30,53956.0,-5.05000000000291
2024-09-23 11:29:00+05:30,53950.15,0.0
2024-09-23 11:30:00+05:30,53948.2,0.0
2024-09-23 11:31:00+05:30,53942.9,53942.9
